apName,protocol,ssid
3998,DOT11N2_4GNZ,NUS_STU
3998,DOT11N2_4GNZ,NUS_STU_2-4GHz
3999,DOT11N5GHZ,NUS_STU
3999,DOT11N2_4GNZ,NUS_STU
3999,DOT11N2_4GNZ,NUS_STU_2-4GHz
4000,DOT11AC,NUS_STU
4000,DOT11N2_4GNZ,NUS_STU
4000,DOT11N2_4GNZ,NUS_STU_2-4GHz
4001,DOT11AC,NUS_STU
4001,DOT11N2_4GNZ,NUS_STU_2-4GHz
4002,DOT11AC,NUS_STU
4002,DOT11N2_4GNZ,NUS_STU_2-4GHz
4003,DOT11AC,NUS_STU
4003,DOT11N2_4GNZ,NUS_2-4GHz
4003,DOT11N2_4GNZ,eduroam
4003,DOT11N5GHZ,NUS_STU
4003,DOT11N2_4GNZ,NUS_STU
4003,DOT11N2_4GNZ,NUS_STU_2-4GHz
4003,DOT11AC,eduroam
4004,DOT11AC,NUS_STU
4004,DOT11N2_4GNZ,eduroam
4004,DOT11N2_4GNZ,NUS
4004,DOT11N5GHZ,NUS_STU
4004,DOT11N2_4GNZ,NUS_STU
4004,DOT11N2_4GNZ,NUS_STU_2-4GHz
4004,DOT11AC,eduroam
4005,DOT11AC,NUS_STU
4005,DOT11N2_4GNZ,NUS_2-4GHz
4005,DOT11N2_4GNZ,eduroam
4005,DOT11N2_4GNZ,NUS
4005,DOT11N5GHZ,NUS_STU
4005,DOT11N2_4GNZ,NUS_STU
4005,DOT11N2_4GNZ,NUS_STU_2-4GHz
4005,DOT11AC,eduroam
4006,DOT11N2_4GNZ,NUS_STU
4007,DOT11N2_4GNZ,NUS
4007,DOT11N5GHZ,NUS_STU
4007,DOT11N2_4GNZ,NUS_STU
4007,DOT11N2_4GNZ,NUS_STU_2-4GHz
4008,DOT11N5GHZ,NUS_STU
4008,DOT11N2_4GNZ,NUS_STU
4009,DOT11N5GHZ,NUS_STU
4009,DOT11N2_4GNZ,NUS_STU
4009,DOT11N2_4GNZ,NUS_STU_2-4GHz
4010,DOT11AC,NUS_STU
4010,DOT11N2_4GNZ,NUS_STU
4010,DOT11N2_4GNZ,NUS_STU_2-4GHz
4011,DOT11AC,NUS_STU
4011,DOT11N2_4GNZ,NUS_STU
4011,DOT11AC,eduroam
4012,DOT11N5GHZ,NUS_STU
4012,DOT11N2_4GNZ,NUS_STU
4012,DOT11N2_4GNZ,NUS_STU_2-4GHz
4013,DOT11AC,NUS_STU
4013,DOT11N2_4GNZ,NUS_STU
4013,DOT11N2_4GNZ,NUS_STU_2-4GHz
4013,DOT11AC,eduroam
4014,DOT11AC,NUS_STU
4014,DOT11N2_4GNZ,NUS_STU
4014,DOT11N2_4GNZ,NUS_STU_2-4GHz
4014,DOT11AC,eduroam
4015,DOT11AC,NUS_STU
4015,DOT11N2_4GNZ,NUS_STU
4015,DOT11N2_4GNZ,NUS_STU_2-4GHz
4015,DOT11AC,eduroam
4016,DOT11AC,NUS_STU
4016,DOT11N2_4GNZ,NUS_STU
4016,DOT11N2_4GNZ,NUS_STU_2-4GHz
4016,DOT11AC,eduroam
4017,DOT11N5GHZ,NUS_STU
4017,DOT11N2_4GNZ,NUS_STU
4017,DOT11N2_4GNZ,NUS_STU_2-4GHz
4018,DOT11N5GHZ,NUS_STU
4019,DOT11N5GHZ,NUS_STU
4019,DOT11N2_4GNZ,NUS_STU
4019,DOT11N2_4GNZ,NUS_STU_2-4GHz
4020,DOT11N5GHZ,NUS_STU
4020,DOT11N2_4GNZ,NUS_STU
4020,DOT11N2_4GNZ,NUS_STU_2-4GHz
4021,DOT11N5GHZ,NUS_STU
4021,DOT11N2_4GNZ,NUS_STU
4021,DOT11N5GHZ,NUS
4021,DOT11N2_4GNZ,NUS_STU_2-4GHz
4022,DOT11AC,NUS_STU
4022,DOT11N2_4GNZ,NUS_STU
4023,DOT11N2_4GNZ,eduroam
4023,DOT11N5GHZ,NUS_STU
4023,DOT11N2_4GNZ,NUS_STU
4023,DOT11N5GHZ,eduroam
4023,DOT11N2_4GNZ,NUS_STU_2-4GHz
4024,DOT11N2_4GNZ,eduroam
4024,DOT11N5GHZ,NUS_STU
4024,DOT11N2_4GNZ,NUS_STU
4024,DOT11N2_4GNZ,NUS_STU_2-4GHz
4025,DOT11AC,NUS_STU
4025,DOT11N5GHZ,NUS_STU
4025,DOT11AC,eduroam
4026,DOT11AC,NUS_STU
4026,DOT11N5GHZ,NUS_STU
4027,DOT11N5GHZ,NUS_STU
4027,DOT11N2_4GNZ,NUS_STU
4027,DOT11N5GHZ,eduroam
4027,DOT11N2_4GNZ,NUS_STU_2-4GHz
4028,DOT11AC,NUS_STU
4028,DOT11N5GHZ,NUS_STU
4028,DOT11N2_4GNZ,NUS_STU
4028,DOT11N2_4GNZ,NUS_STU_2-4GHz
4028,DOT11AC,eduroam
4029,DOT11AC,NUS_STU
4029,DOT11N5GHZ,NUS_STU
4029,DOT11AC,eduroam
4030,DOT11AC,NUS_STU
4031,DOT11AC,NUS_STU
4032,DOT11AC,NUS_STU
4032,DOT11N5GHZ,NUS_STU
4032,DOT11AC,eduroam
4033,DOT11AC,NUS_STU
4033,DOT11N5GHZ,NUS_STU
4033,DOT11N5GHZ,eduroam
4033,DOT11AC,eduroam
4034,DOT11AC,NUS_STU
4034,DOT11N2_4GNZ,eduroam
4034,DOT11N5GHZ,NUS_STU
4034,DOT11N2_4GNZ,NUS_STU
4034,DOT11N5GHZ,eduroam
4034,DOT11N2_4GNZ,NUS_STU_2-4GHz
4034,DOT11AC,eduroam
4035,DOT11AC,NUS_STU
4035,DOT11N2_4GNZ,NUS_STU_2-4GHz
4036,DOT11AC,NUS_STU
4037,DOT11AC,NUS_STU
4037,DOT11N2_4GNZ,NUS_STU
4037,DOT11N2_4GNZ,NUS_STU_2-4GHz
4038,DOT11AC,NUS_STU
4038,DOT11N5GHZ,NUS_STU
4039,DOT11AC,NUS_STU
4039,DOT11N5GHZ,NUS_STU
4039,DOT11N2_4GNZ,NUS_STU
4039,DOT11N2_4GNZ,NUS_STU_2-4GHz
4040,DOT11AC,NUS_STU
4040,DOT11N5GHZ,NUS_STU
4040,DOT11N2_4GNZ,NUS_STU
4040,DOT11N2_4GNZ,NUS_STU_2-4GHz
4040,DOT11AC,eduroam
4041,DOT11AC,NUS_STU
4041,DOT11N2_4GNZ,NUS_STU_2-4GHz
4042,DOT11AC,NUS_STU
4042,DOT11N5GHZ,NUS_STU
4043,DOT11AC,NUS_STU
4043,DOT11N2_4GNZ,NUS_STU
4043,DOT11N2_4GNZ,NUS_STU_2-4GHz
4044,DOT11AC,NUS_STU
4044,DOT11N5GHZ,NUS_STU
4044,DOT11N2_4GNZ,NUS_STU
4044,DOT11N2_4GNZ,NUS_STU_2-4GHz
4045,DOT11N5GHZ,NUS_STU
4045,DOT11N2_4GNZ,NUS_STU
4045,DOT11N2_4GNZ,NUS_STU_2-4GHz
4046,DOT11AC,NUS_STU
4046,DOT11N2_4GNZ,eduroam
4046,DOT11N5GHZ,NUS_STU
4046,DOT11N2_4GNZ,NUS_STU
4046,DOT11N2_4GNZ,NUS_STU_2-4GHz
4046,DOT11AC,eduroam
4047,DOT11N2_4GNZ,eduroam
4047,DOT11N2_4GNZ,NUS_STU
4048,DOT11AC,NUS_STU
4048,DOT11N5GHZ,NUS_STU
4048,DOT11N2_4GNZ,NUS_STU
4048,DOT11N2_4GNZ,NUS_STU_2-4GHz
4048,DOT11AC,eduroam
4049,DOT11N2_4GNZ,NUS_STU
4049,DOT11N2_4GNZ,NUS_STU_2-4GHz
4050,DOT11N5GHZ,NUS_STU
4050,DOT11N2_4GNZ,NUS_STU
4050,DOT11N2_4GNZ,NUS_STU_2-4GHz
4051,DOT11AC,NUS_STU
4051,DOT11N2_4GNZ,eduroam
4051,DOT11N5GHZ,NUS_STU
4051,DOT11N2_4GNZ,NUS_STU
4051,DOT11N2_4GNZ,NUS_STU_2-4GHz
4051,DOT11AC,eduroam
4052,DOT11N5GHZ,NUS_STU
4053,DOT11AC,NUS_STU
4053,DOT11N2_4GNZ,NUS_STU
4053,DOT11N2_4GNZ,NUS_STU_2-4GHz
4054,DOT11AC,NUS_STU
4054,DOT11N2_4GNZ,eduroam
4054,DOT11N2_4GNZ,NUS_STU
4054,DOT11N2_4GNZ,NUS_STU_2-4GHz
4054,DOT11AC,eduroam
4055,DOT11AC,NUS_STU
4055,DOT11N5GHZ,NUS_STU
4055,DOT11N2_4GNZ,NUS_STU
4055,DOT11N2_4GNZ,NUS_STU_2-4GHz
4056,DOT11AC,NUS_STU
4056,DOT11N5GHZ,NUS_STU
4056,DOT11N2_4GNZ,NUS_STU
4056,DOT11N2_4GNZ,NUS_STU_2-4GHz
4057,DOT11N2_4GNZ,NUS_STU_2-4GHz
4058,DOT11N5GHZ,NUS_STU
4058,DOT11N2_4GNZ,NUS_STU
4058,DOT11N2_4GNZ,NUS_STU_2-4GHz
4059,DOT11N5GHZ,NUS_STU
4059,DOT11N2_4GNZ,NUS_STU
4059,DOT11N5GHZ,eduroam
4059,DOT11N2_4GNZ,NUS_STU_2-4GHz
4060,DOT11AC,NUS_STU
4060,DOT11N2_4GNZ,NUS_STU
4060,DOT11N2_4GNZ,NUS_STU_2-4GHz
4061,DOT11AC,NUS_STU
4061,DOT11N5GHZ,NUS_STU
4061,DOT11N2_4GNZ,NUS_STU
4061,DOT11N2_4GNZ,NUS_STU_2-4GHz
4061,DOT11AC,eduroam
4062,DOT11AC,NUS_STU
4062,DOT11N2_4GNZ,NUS_STU
4063,DOT11AC,NUS_STU
4063,DOT11N5GHZ,eduroam
4064,DOT11N2_4GNZ,NUS
4064,DOT11N5GHZ,NUS_STU
4064,DOT11N2_4GNZ,NUS_STU
4064,DOT11N2_4GNZ,NUS_STU_2-4GHz
4065,DOT11AC,NUS_STU
4066,DOT11AC,NUS_STU
4067,DOT11AC,NUS_STU
4067,DOT11N2_4GNZ,NUS_STU
4067,DOT11N2_4GNZ,NUS_STU_2-4GHz
4068,DOT11AC,NUS_STU
4068,DOT11N5GHZ,NUS_STU
4068,DOT11N2_4GNZ,NUS_STU
4068,DOT11N2_4GNZ,NUS_STU_2-4GHz
4068,DOT11AC,eduroam
4069,DOT11AC,NUS_STU
4069,DOT11AC,NUS
4069,DOT11N5GHZ,NUS_STU
4069,DOT11AC,eduroam
4070,DOT11AC,NUS_STU
4070,DOT11N5GHZ,NUS_STU
4070,DOT11N5GHZ,eduroam
4070,DOT11AC,eduroam
4071,DOT11AC,NUS_STU
4071,DOT11AC,eduroam
4072,DOT11AC,NUS_STU
4072,DOT11N5GHZ,NUS_STU
4072,DOT11N5GHZ,eduroam
4072,DOT11AC,eduroam
4073,DOT11N5GHZ,NUS_STU
4073,DOT11N2_4GNZ,NUS_STU
4073,DOT11N2_4GNZ,NUS_STU_2-4GHz
4074,DOT11AC,NUS_STU
4074,DOT11N5GHZ,NUS_STU
4075,DOT11AC,NUS_STU
4076,DOT11AC,NUS_STU
4077,DOT11AC,NUS_STU
4077,DOT11N2_4GNZ,eduroam
4077,DOT11N5GHZ,NUS_STU
4077,DOT11N2_4GNZ,NUS_STU
4077,DOT11N2_4GNZ,NUS_STU_2-4GHz
4078,DOT11AC,NUS_STU
4078,DOT11AC,NUS
4078,DOT11N5GHZ,NUS_STU
4078,DOT11N5GHZ,eduroam
4078,DOT11AC,eduroam
4079,DOT11A,NUS_STU
4080,DOT11N5GHZ,NUS_STU
4080,DOT11N2_4GNZ,NUS_STU
4081,DOT11AC,NUS_STU
4081,DOT11N2_4GNZ,NUS_STU
4081,DOT11N2_4GNZ,NUS_STU_2-4GHz
4082,DOT11AC,NUS_STU
4082,DOT11N5GHZ,NUS_STU
4083,DOT11AC,NUS_STU
4083,DOT11N5GHZ,NUS_STU
4083,DOT11N2_4GNZ,NUS_STU
4083,DOT11N2_4GNZ,NUS_STU_2-4GHz
4084,DOT11N5GHZ,NUS_STU
4084,DOT11N2_4GNZ,NUS_STU
4084,DOT11N2_4GNZ,NUS_STU_2-4GHz
4085,DOT11AC,NUS_STU
4085,DOT11N2_4GNZ,NUS_STU
4086,DOT11AC,NUS_STU
4086,DOT11N5GHZ,NUS_STU
4087,DOT11AC,NUS_STU
4087,DOT11N2_4GNZ,NUS_STU
4087,DOT11N2_4GNZ,NUS_STU_2-4GHz
4088,DOT11N2_4GNZ,NUS_STU_2-4GHz
4089,DOT11N5GHZ,NUS_STU
4089,DOT11N2_4GNZ,NUS_STU
4089,DOT11N2_4GNZ,NUS_STU_2-4GHz
4090,DOT11AC,NUS_STU
4090,DOT11N2_4GNZ,NUS_STU
4091,DOT11N2_4GNZ,eduroam
4091,DOT11N5GHZ,NUS_STU
4091,DOT11N2_4GNZ,NUS_STU
4091,DOT11N2_4GNZ,NUS_STU_2-4GHz
4092,DOT11N2_4GNZ,NUS_STU_2-4GHz
4093,DOT11N5GHZ,NUS_STU
4093,DOT11N2_4GNZ,NUS_STU
4093,DOT11N5GHZ,eduroam
4093,DOT11N2_4GNZ,NUS_STU_2-4GHz
4094,DOT11N5GHZ,NUS_STU
4094,DOT11N2_4GNZ,NUS_STU
4094,DOT11N2_4GNZ,NUS_STU_2-4GHz
4095,DOT11AC,NUS_STU
4095,DOT11N2_4GNZ,NUS_STU
4096,DOT11AC,NUS_STU
4096,DOT11N2_4GNZ,NUS_STU
4096,DOT11N2_4GNZ,NUS_STU_2-4GHz
4096,DOT11AC,eduroam
4097,DOT11AC,NUS_STU
4097,DOT11N5GHZ,NUS_STU
4097,DOT11N5GHZ,eduroam
4098,DOT11AC,NUS_STU
4098,DOT11N5GHZ,NUS_STU
4099,DOT11AC,NUS_STU
4099,DOT11N5GHZ,NUS_STU
4099,DOT11N5GHZ,eduroam
4099,DOT11AC,eduroam
4100,DOT11AC,NUS_STU
4100,DOT11N5GHZ,NUS_STU
4100,DOT11N5GHZ,eduroam
4100,DOT11AC,eduroam
4101,DOT11AC,NUS_STU
4101,DOT11N5GHZ,NUS_STU
4101,DOT11N2_4GNZ,NUS_STU
4101,DOT11N2_4GNZ,NUS_STU_2-4GHz
4102,DOT11AC,NUS_STU
4102,DOT11N5GHZ,NUS_STU
4102,DOT11AC,eduroam
4103,DOT11AC,NUS_STU
4103,DOT11N2_4GNZ,eduroam
4103,DOT11N5GHZ,NUS_STU
4103,DOT11N2_4GNZ,NUS_STU
4103,DOT11N5GHZ,eduroam
4103,DOT11N2_4GNZ,NUS_STU_2-4GHz
4103,DOT11AC,eduroam
4104,DOT11AC,NUS_STU
4104,DOT11N5GHZ,NUS_STU
4104,DOT11AC,eduroam
4105,DOT11AC,NUS_STU
4105,DOT11N2_4GNZ,NUS_STU
4105,DOT11N2_4GNZ,NUS_STU_2-4GHz
4106,DOT11AC,NUS_STU
4106,DOT11N2_4GNZ,NUS_STU
4106,DOT11N2_4GNZ,NUS_STU_2-4GHz
4107,DOT11AC,NUS_STU
4107,DOT11N5GHZ,NUS_STU
4107,DOT11N5GHZ,eduroam
4107,DOT11AC,eduroam
4108,DOT11N5GHZ,NUS_STU
4108,DOT11N2_4GNZ,NUS_STU
4108,DOT11N2_4GNZ,NUS_STU_2-4GHz
4109,DOT11AC,NUS_STU
4109,DOT11N2_4GNZ,NUS_STU
4109,DOT11N2_4GNZ,NUS_STU_2-4GHz
4110,DOT11AC,NUS_STU
4110,DOT11N2_4GNZ,eduroam
4110,DOT11N5GHZ,NUS_STU
4110,DOT11N2_4GNZ,NUS_STU
4110,DOT11N2_4GNZ,NUS_STU_2-4GHz
4110,DOT11AC,eduroam
4111,DOT11AC,NUS_STU
4111,DOT11N2_4GNZ,NUS_STU
4111,DOT11N2_4GNZ,NUS_STU_2-4GHz
4112,DOT11AC,NUS_STU
4112,DOT11N2_4GNZ,NUS_STU
4112,DOT11N2_4GNZ,NUS_STU_2-4GHz
4113,DOT11AC,NUS_STU
4113,DOT11N2_4GNZ,NUS_STU
4113,DOT11N2_4GNZ,NUS_STU_2-4GHz
4114,DOT11N2_4GNZ,eduroam
4114,DOT11N2_4GNZ,NUS_STU
4114,DOT11N2_4GNZ,NUS_STU_2-4GHz
4115,DOT11AC,NUS_STU
4115,DOT11N5GHZ,NUS_STU
4115,DOT11AC,eduroam
4116,DOT11AC,NUS_STU
4116,DOT11N2_4GNZ,eduroam
4116,DOT11N5GHZ,NUS_STU
4116,DOT11N2_4GNZ,NUS_STU
4116,DOT11N5GHZ,eduroam
4116,DOT11N2_4GNZ,NUS_STU_2-4GHz
4116,DOT11AC,eduroam
4117,DOT11AC,NUS_STU
4117,DOT11N2_4GNZ,eduroam
4117,DOT11N5GHZ,NUS_STU
4117,DOT11N2_4GNZ,NUS_STU
4117,DOT11N2_4GNZ,NUS_STU_2-4GHz
4117,DOT11AC,eduroam
4118,DOT11AC,NUS_STU
4118,DOT11N5GHZ,NUS_STU
4118,DOT11AC,eduroam
4119,DOT11AC,NUS_STU
4119,DOT11N5GHZ,NUS_STU
4119,DOT11N2_4GNZ,NUS_STU
4119,DOT11N2_4GNZ,NUS_STU_2-4GHz
4120,DOT11AC,NUS_STU
4120,DOT11N2_4GNZ,eduroam
4120,DOT11N5GHZ,NUS_STU
4120,DOT11N2_4GNZ,NUS_STU
4120,DOT11N2_4GNZ,NUS_STU_2-4GHz
4120,DOT11AC,eduroam
4121,DOT11AC,NUS_STU
4122,DOT11AC,NUS_STU
4122,DOT11N5GHZ,NUS_STU
4122,DOT11N2_4GNZ,NUS_STU
4122,DOT11N2_4GNZ,NUS_STU_2-4GHz
4123,DOT11AC,NUS_STU
4123,DOT11N2_4GNZ,NUS_STU
4123,DOT11N2_4GNZ,NUS_STU_2-4GHz
4124,DOT11AC,NUS_STU
4125,DOT11AC,NUS_STU
4125,DOT11N5GHZ,NUS_STU
4125,DOT11N2_4GNZ,NUS_STU
4125,DOT11N2_4GNZ,NUS_STU_2-4GHz
4125,DOT11AC,eduroam
4126,DOT11AC,NUS_STU
4126,DOT11N2_4GNZ,NUS_STU
4126,DOT11N2_4GNZ,NUS_STU_2-4GHz
4127,DOT11N2_4GNZ,NUS_STU
4128,DOT11N2_4GNZ,NUS_STU
4129,DOT11AC,NUS_STU
4129,DOT11N5GHZ,NUS_STU
4130,DOT11AC,NUS_STU
4130,DOT11N5GHZ,NUS_STU
4130,DOT11N2_4GNZ,NUS_STU
4130,DOT11N2_4GNZ,NUS_STU_2-4GHz
4130,DOT11AC,eduroam
4131,DOT11AC,NUS_STU
4131,DOT11N2_4GNZ,eduroam
4131,DOT11N5GHZ,NUS_STU
4131,DOT11N2_4GNZ,NUS_STU
4131,DOT11N2_4GNZ,NUS_STU_2-4GHz
4132,DOT11AC,NUS_STU
4132,DOT11N5GHZ,NUS_STU
4132,DOT11AC,eduroam
4133,DOT11AC,NUS_STU
4133,DOT11N5GHZ,NUS_STU
4133,DOT11N2_4GNZ,NUS_STU
4133,DOT11N2_4GNZ,NUS_STU_2-4GHz
4133,DOT11AC,eduroam
4134,DOT11AC,NUS_STU
4134,DOT11N5GHZ,NUS_STU
4134,DOT11N2_4GNZ,NUS_STU
4134,DOT11N2_4GNZ,NUS_STU_2-4GHz
4134,DOT11AC,eduroam
4135,DOT11AC,NUS_STU
4135,DOT11N2_4GNZ,NUS_STU
4135,DOT11N2_4GNZ,NUS_STU_2-4GHz
4136,DOT11AC,NUS_STU
4136,DOT11N2_4GNZ,NUS_STU
4136,DOT11N2_4GNZ,NUS_STU_2-4GHz
4137,DOT11AC,NUS_STU
4137,DOT11N5GHZ,NUS_STU
4137,DOT11N2_4GNZ,NUS_STU
4137,DOT11N2_4GNZ,NUS_STU_2-4GHz
4138,DOT11AC,NUS_STU
4138,DOT11N5GHZ,NUS_STU
4138,DOT11N2_4GNZ,NUS_STU
4138,DOT11N2_4GNZ,NUS_STU_2-4GHz
4138,DOT11AC,eduroam
4139,DOT11AC,NUS_STU
4139,DOT11N2_4GNZ,NUS_STU_2-4GHz
4140,DOT11N5GHZ,NUS_STU
4140,DOT11N2_4GNZ,NUS_STU
4140,DOT11N2_4GNZ,NUS_STU_2-4GHz
4141,DOT11N5GHZ,NUS_STU
4141,DOT11N2_4GNZ,NUS_STU_2-4GHz
4142,DOT11AC,NUS_STU
4142,DOT11N2_4GNZ,NUS_STU
4142,DOT11N2_4GNZ,NUS_STU_2-4GHz
4143,DOT11N5GHZ,NUS_STU
4143,DOT11N2_4GNZ,NUS_STU_2-4GHz
4144,DOT11N5GHZ,NUS_STU
4144,DOT11N2_4GNZ,NUS_STU
4144,DOT11N2_4GNZ,NUS_STU_2-4GHz
4145,DOT11N5GHZ,NUS_STU
4145,DOT11N2_4GNZ,NUS_STU_2-4GHz
4146,DOT11AC,NUS_STU
4146,DOT11N5GHZ,NUS_STU
4146,DOT11N2_4GNZ,NUS_STU
4146,DOT11N2_4GNZ,NUS_STU_2-4GHz
4146,DOT11AC,eduroam
4147,DOT11AC,NUS_STU
4147,DOT11N2_4GNZ,NUS_STU
4148,DOT11AC,NUS_STU
4148,DOT11N2_4GNZ,NUS_STU_2-4GHz
4149,DOT11AC,NUS_STU
4149,DOT11N5GHZ,NUS_STU
4149,DOT11AC,eduroam
4150,DOT11N2_4GNZ,NUS_STU
4151,DOT11AC,NUS_STU
4152,DOT11AC,NUS_STU
4152,DOT11N2_4GNZ,NUS_STU
4153,DOT11AC,NUS_STU
4154,DOT11AC,NUS_STU
4154,DOT11N2_4GNZ,NUS_STU
4155,DOT11AC,NUS_STU
4155,DOT11N2_4GNZ,NUS_STU
4156,DOT11AC,NUS_STU
4157,DOT11N2_4GNZ,eduroam
4157,DOT11N2_4GNZ,NUS_STU
4158,DOT11N2_4GNZ,NUS_STU_2-4GHz
4159,DOT11N2_4GNZ,NUS_STU_2-4GHz
4160,DOT11N5GHZ,NUS_STU
4160,DOT11N2_4GNZ,NUS_STU
4160,DOT11N2_4GNZ,NUS_STU_2-4GHz
4161,DOT11N5GHZ,NUS_STU
4161,DOT11N2_4GNZ,NUS_STU
4162,DOT11N2_4GNZ,NUS_STU
4162,DOT11N2_4GNZ,NUS_STU_2-4GHz
4163,DOT11N2_4GNZ,NUS_STU
4164,DOT11N2_4GNZ,eduroam
4164,DOT11N5GHZ,NUS_STU
4164,DOT11N2_4GNZ,NUS_STU
4164,DOT11N5GHZ,eduroam
4164,DOT11N2_4GNZ,NUS_STU_2-4GHz
4165,DOT11N2_4GNZ,NUS_STU
4165,DOT11N2_4GNZ,NUS_STU_2-4GHz
4166,DOT11AC,NUS_STU
4166,DOT11N2_4GNZ,NUS_STU
4167,DOT11N2_4GNZ,NUS_2-4GHz
4167,DOT11N5GHZ,NUS_STU
4167,DOT11N2_4GNZ,NUS_STU
4167,DOT11N2_4GNZ,NUS_STU_2-4GHz
4168,DOT11AC,NUS_STU
4168,DOT11N2_4GNZ,eduroam
4168,DOT11N2_4GNZ,NUS_STU
4168,DOT11N2_4GNZ,NUS_STU_2-4GHz
4168,DOT11AC,eduroam
4169,DOT11N5GHZ,NUS_STU
4169,DOT11N2_4GNZ,NUS_STU
4169,DOT11N5GHZ,eduroam
4169,DOT11N2_4GNZ,NUS_STU_2-4GHz
4170,DOT11N5GHZ,NUS_STU
4170,DOT11N2_4GNZ,NUS_STU
4170,DOT11N5GHZ,eduroam
4170,DOT11N2_4GNZ,NUS_STU_2-4GHz
4171,DOT11AC,NUS_STU
4171,DOT11N2_4GNZ,NUS_STU
4171,DOT11N2_4GNZ,NUS_STU_2-4GHz
4172,DOT11N2_4GNZ,eduroam
4172,DOT11N5GHZ,NUS_STU
4172,DOT11N2_4GNZ,NUS_STU
4172,DOT11N5GHZ,eduroam
4172,DOT11N2_4GNZ,NUS_STU_2-4GHz
4173,DOT11N2_4GNZ,eduroam
4173,DOT11N5GHZ,NUS_STU
4173,DOT11N2_4GNZ,NUS_STU
4173,DOT11N5GHZ,eduroam
4173,DOT11N2_4GNZ,NUS_STU_2-4GHz
4174,DOT11AC,NUS_STU
4174,DOT11N5GHZ,NUS_STU
4174,DOT11N2_4GNZ,NUS_STU
4175,DOT11N5GHZ,NUS_STU
4175,DOT11N2_4GNZ,NUS_STU
4175,DOT11N5GHZ,eduroam
4175,DOT11N2_4GNZ,NUS_STU_2-4GHz
4176,DOT11AC,NUS_STU
4176,DOT11N2_4GNZ,NUS_STU
4176,DOT11N2_4GNZ,NUS_STU_2-4GHz
4177,DOT11AC,NUS_STU
4177,DOT11N2_4GNZ,NUS_STU_2-4GHz
4178,DOT11AC,NUS_STU
4178,DOT11N2_4GNZ,NUS_STU
4178,DOT11N2_4GNZ,NUS_STU_2-4GHz
4179,DOT11N2_4GNZ,eduroam
4179,DOT11N5GHZ,NUS_STU
4179,DOT11N2_4GNZ,NUS_STU
4179,DOT11N5GHZ,eduroam
4179,DOT11N2_4GNZ,NUS_STU_2-4GHz
4180,DOT11N5GHZ,NUS_STU
4180,DOT11N2_4GNZ,NUS_STU
4180,DOT11N2_4GNZ,NUS_STU_2-4GHz
4181,DOT11N2_4GNZ,eduroam
4181,DOT11N5GHZ,NUS_STU
4181,DOT11N2_4GNZ,NUS_STU
4181,DOT11N2_4GNZ,NUS_STU_2-4GHz
4182,DOT11N5GHZ,NUS_STU
4182,DOT11N2_4GNZ,NUS_STU
4182,DOT11N2_4GNZ,NUS_STU_2-4GHz
4183,DOT11N2_4GNZ,NUS_STU_2-4GHz
4184,DOT11AC,NUS_STU
4184,DOT11AC,eduroam
4185,DOT11N5GHZ,NUS_STU
4185,DOT11N2_4GNZ,NUS_STU
4185,DOT11N2_4GNZ,NUS_STU_2-4GHz
4186,DOT11AC,NUS_STU
4186,DOT11N2_4GNZ,NUS_STU
4186,DOT11N2_4GNZ,NUS_STU_2-4GHz
4187,DOT11N5GHZ,NUS_STU
4187,DOT11N2_4GNZ,NUS_STU
4187,DOT11N2_4GNZ,NUS_STU_2-4GHz
4188,DOT11N5GHZ,NUS_STU
4188,DOT11N2_4GNZ,NUS_STU
4188,DOT11N2_4GNZ,NUS_STU_2-4GHz
4189,DOT11N2_4GNZ,NUS_STU
4189,DOT11N2_4GNZ,NUS_STU_2-4GHz
4190,DOT11N2_4GNZ,eduroam
4190,DOT11N5GHZ,NUS_STU
4190,DOT11N2_4GNZ,NUS_STU
4190,DOT11N5GHZ,eduroam
4190,DOT11N2_4GNZ,NUS_STU_2-4GHz
4191,DOT11AC,NUS_STU
4191,DOT11N2_4GNZ,NUS_STU
4192,DOT11N2_4GNZ,NUS_STU_2-4GHz
4193,DOT11AC,NUS_STU
4194,DOT11AC,NUS_STU
4194,DOT11N2_4GNZ,NUS_STU
4195,DOT11N2_4GNZ,NUS_STU_2-4GHz
4196,DOT11N2_4GNZ,eduroam
4196,DOT11N5GHZ,NUS_STU
4196,DOT11N2_4GNZ,NUS_STU
4196,DOT11N5GHZ,eduroam
4196,DOT11N2_4GNZ,NUS_STU_2-4GHz
4197,DOT11N5GHZ,NUS_STU
4197,DOT11N2_4GNZ,NUS_STU
4197,DOT11N2_4GNZ,NUS_STU_2-4GHz
4198,DOT11N5GHZ,NUS_STU
4198,DOT11N2_4GNZ,NUS_STU
4198,DOT11N2_4GNZ,NUS_STU_2-4GHz
4199,DOT11N2_4GNZ,eduroam
4199,DOT11N5GHZ,NUS_STU
4199,DOT11N2_4GNZ,NUS_STU
4199,DOT11N5GHZ,eduroam
4199,DOT11N2_4GNZ,NUS_STU_2-4GHz
4200,DOT11N2_4GNZ,eduroam
4200,DOT11N5GHZ,NUS_STU
4200,DOT11N2_4GNZ,NUS_STU
4200,DOT11N5GHZ,eduroam
4200,DOT11N2_4GNZ,NUS_STU_2-4GHz
4201,DOT11N2_4GNZ,eduroam
4201,DOT11N5GHZ,NUS_STU
4201,DOT11N2_4GNZ,NUS_STU
4201,DOT11N2_4GNZ,NUS_STU_2-4GHz
